"query","query_coords","top5RBP","top5RBP_adjpval","top5RBP_pval","top5hitpct","top5rpm","top5fc","hit_totalcount","transcript_totalcount","medlen","AARS","AATF","ABCF1","ADAT1","AGGF1","AKAP1","AKAP8L","APEX1","APOBEC3C","AQR","BUD13","CPEB4","CPSF6","CSTF2T","DDX1","DDX21","DDX24","DDX3X","DDX42","DDX43","DDX47","DDX51","DDX52","DDX55","DDX6","DGCR8","DHX30","DROSHA","EEF2","EFTUD2","EIF3G","EIF4E","EIF4G2","ELAC2","ELAVL1","EWSR1","EXOSC10","EXOSC5","FAM120A","FASTKD2","FMR1","FTO","FUS","FXR1","FXR2","GARS","GEMIN5","GNL3","GPKOW","GRWD1","GTF2F1","HLTF","HNRNPA1","HNRNPC","HNRNPK","HNRNPL","HNRNPM","HNRNPUL1","HNRNPU","IGF2BP1","IGF2BP2","ILF3","KHDRBS1","KHSRP","LARP4","LARP7","LIN28B","LSM11","MATR3","MBNL1","METAP2","METTL1","MORC2","MTPAP","NCBP2","NIPBL","NOLC1","NONO","NPM1","NSUN2","PABPC4","PCBP1","PHF6","PPIL4","PRPF8","PTBP1","PUM1","PUM2","PUS1","QKI","RBFOX2","RBM15","RBM22","RNF187","RPS10","RPS11","RPS3","RPS6","RYBP","SAFB2","SAFB","SBDS","SDAD1","SERBP1","SF3B1","SF3B4","SLBP","SLTM","SMNDC1","SND1","SRSF1","SRSF7","SRSF9","SSB","SUPV3L1","TAF15","TARDBP","TBRG4","TIA1","TRA2A","TROVE2","U2AF1","U2AF2","UCHL5","UPF1","UTP18","UTP3","WDR3","WDR43","WRN","XRCC6","XRN2","YBX3","YWHAG","ZC3H11A","ZC3H8","ZNF622","ZNF800","ZRANB2"
"XISTint1","XIST_int1_0_316","RBM15;UCHL5;RBM22;YWHAG;HNRNPC","0.999988595093114;0.00296104346105625;0.00583723054094672;0.999988595093114;3.53019241815443e-160","0.885850460310502;0.0011844173844225;0.00350233832456803;0.999988595093114;7.06038483630887e-161",0.6,"675.8217;302.3825;145.4243;71.7449;50.8328","152.1633;68.6349;33.5275;17.0474;12.37",13616,3316,102,0.012802370460109,0.939588020642189,0.99931794181737,1.73444959628686e-19,0.524793608028642,0.789194277072502,0.994437581065002,0.86451150446576,0.378236707386405,0.996746306086203,0.0427939203022828,0.00239605156797387,0.248354967389635,1,0.999999999994927,0.998878602279328,0.0163623731909329,0.000496129234428406,0.999999999905879,0.849331496350901,0.999566641167148,0.999999999999999,0.946381664831124,0.998310474681606,0.67649945186837,0.998993755479751,0.999529028396107,0.0348834709255246,0.939494522924579,0.997559534853178,0.000853343993665983,0.999935478545425,0.999993612212393,0.99997745981619,3.48569403527724e-279,1,0.659100728796967,4.40280370893679e-14,0.842316059249891,0.235935355795817,0.714516989126936,0.01207976285644,1,0.970976322132014,0.995666674998113,0.79611088194144,0.0452432573354694,0.134857682628213,1.26233262665778e-19,0.0221666124695834,0.999999999999971,0.0018545822280543,1,7.06038483630887e-161,1,0.414868170786495,0.999996089242371,0.998040628775649,1,0.0273356994877771,0.973830560748995,0.999810857377049,0.962841802398478,5.57563258900629e-32,0.141995146596824,0.999940104419356,0.509136687122912,0.99962888106199,2.71492948419746e-25,0.999999999944997,0.999811987311317,0.99999770095056,2.19766637495696e-06,0.122909840387443,0.958245403240796,0.792067113136105,0.995115346545553,0.999999999999993,0.128872841878339,0.427590432288456,0.946503484174572,0.999999999991328,0.999999753199086,0.424301389857425,0.817276481914874,3.33437335484498e-14,0.355008392926979,9.91794926669264e-06,0.0827380662807744,7.99140523402685e-10,0.676151807912393,0.885850460310502,0.00350233832456803,0.999999959291205,0.975566862783238,0.982782086629465,0.845252805110112,0.999945856378311,0.999999998549984,1,0.484114478762804,0.75524774935102,0.971491032981843,0.271712559627302,0.372088904404098,0.929345102657303,0.103783189020799,1,0.999960875604025,8.36853839680939e-06,0.872304709615861,0.43198127932682,0.999633425001935,0.759933194427107,0.659322891203745,0.99999999999904,0.999999999827314,0.147915407641432,0.193568250343431,0.545612942840757,6.37672690564e-08,3.77101357715288e-07,1.49218107405225e-15,0.0011844173844225,0.993583555635424,0.995376762997497,0.998291134272542,0.926177032716692,0.312012842579665,0.114839729240453,3.04567704452573e-06,0.99999999997922,0.892045310643907,0.999988595093114,0.722777151707149,0.99420314067919,3.42411253185255e-05,0.50110901077168,0.801255535224043
"XISTrA","XIST_rA_316_743","RBM15;NIPBL;UCHL5;SDAD1;SRSF1","2.98780159432706e-06;0.000183779841289942;0.00238386073473638;0.000183779841289942;0.000905003800059504","5.97560318865413e-07;0.000110267904773965;0.00238386073473638;9.27557797149117e-05;0.000724003040047603",1,"2302.9227;319.9974;282.7897;260.8828;200.6509","224.931;32.1158;28.4978;26.3677;20.5108",33224,4805,129,0.0452793637162269,1.0931980576523e-14,0.658224330682088,3.20451157362318e-117,0.258607617610496,0.451785671805238,0.0852506648779111,0.000160108699586291,0.0730580108129179,0.00879174403112321,8.91378566419407e-07,2.0601253449377e-06,0.459990058058196,0.984169220431424,0.0102986497895474,0.000147010650941118,7.04071802175698e-05,1.94404790167858e-30,0.00114836539906212,0.0399868276130355,2.89279746977359e-07,7.07603443652009e-05,7.88669611108442e-12,0.713439178726956,0.00031963097280076,2.16240549704207e-06,2.08267949543774e-09,1.04525484962449e-22,2.11214761145274e-09,0.0442848699647493,1.9673568243103e-20,1.46146334368914e-13,0.490279546640264,2.37376412946699e-17,0,0.998458772438039,0.00741200920933883,7.84657786257967e-138,0.087513530250035,0.000549566793168375,1.01307886644477e-13,1.84649249324238e-13,1,1.64599911869928e-06,3.59089081002122e-05,9.3436890374465e-07,1.16007543247219e-36,0.000126114113413041,1.50816935627731e-31,0.00860455528732323,0.999972456651863,0.380594722842346,1,1.06253122012721e-285,0.810596016015034,1,1.70779606490659e-26,0.999999999446839,1,0.467643114159544,2.00114948167817e-05,1,1,2.66266434817057e-182,0.056345683867637,4.66876604959501e-12,0.143557445820087,0.567930932142461,4.34935492792046e-142,0.99987637150632,0.573630456435044,1,8.04700713268813e-63,5.43166253116237e-06,1.49983554585763e-21,0.000110267904773965,0.344870822464248,1.29171648944834e-05,0.000388294801790293,0.000368574504585319,0.744482882659243,0.0098625549104761,0.000446945697453421,0.767393602444904,2.01117624250366e-10,1.49318466456339e-52,0.000140612181033505,1.1311737853512e-05,4.09045296708859e-10,1.19975973636598e-12,0.0446046169614596,5.97560318865413e-07,1.73514103511995e-13,1,0.383320729766532,6.80287534015068e-06,7.93370542568084e-08,0.0718865069452717,0.999999987166821,1,0.99999980769937,4.97383548602272e-12,9.27557797149117e-05,8.53466085573957e-07,0.000503980291952785,0.439801729340082,0.0121493820013872,0.999999999999995,0.178947232962269,1.20509677508713e-07,0.000724003040047603,0.000122259531114891,7.81678407138012e-06,0.00014711515830534,0.92966906528505,1,0.963800555215137,0.000409777740147647,9.30578506495289e-69,0.391973111240826,7.28049352584233e-31,3.6549761548064e-100,1.78506225338529e-144,0.00238386073473638,0.999999765486673,0.552009698506395,0.0148572354134816,0.610390238065206,0.154551145290716,2.7914053692052e-14,2.3486867908794e-14,0.0169923194283449,0.573783868601112,0.502330969434769,0.999429263583964,0.995634949553083,1.36022531130683e-07,0.0693735037354383,4.48075625778267e-13
"XISTrF","XIST_rF_743_1807","HNRNPM;RBM15;EXOSC5;UCHL5;FXR2","0;1.13370904448424e-70;2.6238907869201e-169;2.16939671547912e-28;8.86930977166947e-95","0;9.06967235587392e-71;1.04955631476804e-169;2.16939671547912e-28;5.32158586300168e-95",1,"2292.1648;1570.2157;1478.4924;1338.911;547.3371","82.0025;56.4896;53.2482;48.3156;20.3423",10677,3923,253,4.79800082951584e-79,8.73805415244241e-120,7.05468685966058e-41,8.64068854711578e-186,8.343556155104e-22,5.62370482962314e-23,1.17926177580181e-115,2.13349467570311e-69,7.31905742557156e-40,2.7907275915196e-99,8.97713324940286e-40,1.22438989332797e-08,1.15766406471696e-58,1.38598090849942e-211,1.37977915202021e-181,3.28926066076286e-87,8.77837319156536e-18,1.19068442362057e-114,6.88639891708074e-140,3.63521370342619e-53,3.95643951091285e-108,1.54479954126347e-150,1.72253776200934e-134,2.12380533551052e-40,1.98567940963061e-101,4.92938450917406e-78,3.59495121425157e-136,4.23521508079913e-170,4.73522549039599e-67,8.12910288012227e-123,1.30210008531509e-91,8.17564109881265e-105,5.12044417224938e-140,2.40274806635901e-273,0.999999999999998,3.23007714040678e-174,6.4757385057741e-54,1.04955631476804e-169,5.1123561989848e-60,6.9166677140976e-100,1.78976425664856e-69,2.51699082309727e-133,2.34482128147387e-168,8.31223145649228e-44,5.32158586300168e-95,5.94905990155222e-36,1.07761276520949e-170,1.75610886149643e-26,1.95556442457038e-38,4.21569441824987e-27,2.93198423621029e-213,0.000181387305637012,2.33356376244035e-119,1,0.0161158465265101,1,0,5.65653301491801e-100,5.48464770790746e-142,1.50959528457146e-05,2.88929984106981e-53,0.700780179460516,1,1.25603894351238e-13,2.47589731320283e-46,6.2580352554414e-92,1.3046879017103e-13,2.6209820955111e-71,0.00080586447835074,2.91954881519967e-28,9.5540467255138e-50,1.11448770401314e-50,7.42499014341027e-218,4.44779443091111e-83,8.55950458977291e-143,5.66418885249609e-43,7.63124096926803e-75,2.54747770666864e-183,3.61450043743479e-24,6.89008729610571e-10,1.78762448684486e-10,6.93768719616205e-38,6.65446211792337e-109,9.63822226627879e-34,1.58299413193843e-95,1.46675374521626e-18,1.14579998243921e-24,6.95441175346844e-09,8.10390258527886e-46,0.946143268513614,4.43013410001538e-114,9.06967235587392e-71,5.73721150760134e-27,5.85542508545435e-11,3.70535856499281e-59,1.1505991401552e-47,1.60057856267662e-63,1.5553076672587e-89,2.68612662445564e-27,3.65939006296363e-32,1.14660334088262e-12,5.54607196993415e-31,3.91122335590584e-38,6.76165147328226e-16,4.20953979236875e-43,7.10272773237235e-29,5.56853561604282e-22,1.42168542953342e-165,1.13103343819933e-104,1.33562635118695e-15,1.76292764947973e-74,2.08364294291577e-54,2.7972150859957e-83,1.07286939971821e-11,4.00294065387245e-21,7.96327824746789e-115,9.56672283701154e-106,6.84019244805289e-104,4.38652550437469e-156,7.2575071225125e-54,4.69068696817461e-61,1.23595018046803e-73,1.17025419085016e-25,2.16939671547912e-28,6.7096294883533e-06,2.46816604577125e-57,5.89372308539969e-64,2.93974674406257e-38,8.62107411159007e-47,1.87337433042106e-95,3.67586178291198e-54,2.62177174695212e-196,3.16905683828366e-12,4.6274843246886e-67,1.07962075922112e-35,8.03582032390491e-47,3.57160124055594e-23,6.9869893488099e-20,1.04839535130657e-142
"XISTint2","XIST_int2_1807_1951","EXOSC5;HNRNPM;TIA1;HNRNPK;UCHL5","8.55164293194661e-13;6.51872010596067e-74;1.3261850294741e-93;0;0.249024729984781","6.84131434555729e-13;3.9112320635764e-74;5.3047401178964e-94;0;0.249024729984781",0.8,"199.972;106.2703;77.4418;65.1659;58.32","48.5402;26.2641;19.4106;16.4922;14.8646",44199,5455,50,0.0516471650353635,5.88934080425745e-08,2.66955870052406e-09,4.02574155411529e-14,0.927412018332939,2.8096802512446e-17,0.000866582928506964,3.16844552329342e-19,9.39872728403464e-06,8.34782712801815e-19,4.56638990849242e-05,0.819219261454015,0.943220288521399,3.60348595901154e-25,9.01825650709611e-41,8.83020055679568e-06,0.00925441364712242,2.30326745263902e-13,2.67626736065612e-12,3.31932074694164e-10,3.10838622886201e-22,2.56763173201202e-15,8.35267256521881e-28,8.70321509994172e-16,4.94364305335256e-06,1.30699418440684e-35,4.30367053644786e-17,1.52087034506381e-18,1.32142133251742e-10,5.17287262949443e-05,0.0573920153557792,5.99165712827472e-15,5.58285640256116e-27,2.12161917611436e-46,0.861992488566857,2.70791811759758e-33,0.000161640508794616,6.84131434555729e-13,2.25817832555982e-06,0.958052645073342,4.10875676601571e-18,0.0193048833358039,3.01703446951527e-05,9.78711737068666e-18,4.08915049035333e-22,6.19678094110263e-07,6.2314854161582e-19,0.0166717660131476,0.913514508723397,0.00775535485681655,3.57127538616835e-07,0.999999999999963,0.999955051719913,0.0108800516968121,0,0.535948514654136,3.9112320635764e-74,0.0215165412713896,0.824058052004601,2.07174187460601e-06,3.71165260251633e-22,8.68464773358552e-33,1,4.9151896141058e-09,0.999997777446533,3.75952797585206e-13,0.633982613370371,2.35385398183324e-14,1.65831122580613e-82,5.25970129674016e-09,9.13622568346521e-17,0.999999999915826,4.94049496145403e-18,4.14459255880834e-10,1.56138978672307e-11,0.207993796693089,1.16628322588536e-12,2.86231692998273e-116,0.00732836787845684,0.34428496625434,1.50515445163867e-08,3.74391585799867e-64,2.85009614222242e-19,0.747544831575977,1.17784202561882e-29,1.65300959036149e-30,2.06855251080052e-07,0.0628132115577936,1.79322984583392e-09,0.381848570233956,0.0199794468438505,0.0049012246748806,8.44935048107378e-09,0.999999362677441,4.81840631351256e-15,8.33236552776333e-07,3.57890952075245e-07,3.27596395655759e-37,0.0800365154147441,1,0.902913578406727,9.88997437484828e-07,4.56674736964061e-06,0.000498239087818677,0.0234412830323615,2.89967475782778e-06,0.0822134779849946,6.78480572839675e-06,1.89995751597584e-13,5.19237839264992e-09,6.52888069143274e-22,7.19999662766475e-07,2.93177659853528e-17,0.01302822621768,0.530894694686103,0.999911724456304,5.13175776654269e-59,2.94592520596231e-08,5.3047401178964e-94,0.0491618063468277,7.98858553994891e-15,6.73952069204779e-23,1.11555930074965e-14,0.249024729984781,1.22129025071252e-05,0.00023990991120145,1.23221081279286e-05,0.102428011834259,0.299695496554419,7.56438585831098e-10,0.00693549972089282,6.06570559426865e-39,2.31738348796147e-09,1.66335273960377e-07,0.213168123049078,0.000407955746598073,2.32738162280429e-05,0.00544954671096439,5.95494924925599e-14
"XISTrB1","XIST_rB1_1951_2041","HNRNPK;ILF3;CSTF2T;PCBP1;DROSHA","3.0218158691554e-228;0.998648986987007;6.6934986568328e-61;2.43259729897203e-109;4.72690264889094e-47","6.0436317383108e-229;0.998648986987007;4.01609919409968e-61;9.73038919588813e-110;3.78152211911275e-47",0.8,"41.2885;17.5834;10.6802;8.2477;6.8758","145.9918;62.747;38.5053;29.9633;25.1457",12687,4444,45,8.07995618906285e-05,1.99026165144936e-39,3.04903760386614e-60,1.42692260544168e-14,0.190716308520017,4.68656443801077e-33,6.51903485733329e-08,3.2130286184468e-88,3.64423307086614e-19,5.98612022877493e-32,0.347695670232684,0.197011177409889,0.481093883778623,4.01609919409968e-61,3.92073339482568e-125,1.45346816537267e-37,0.99999992260277,8.20178071852201e-92,1.30089604835012e-93,3.94603682112693e-16,3.58237976350494e-70,6.93554872748934e-80,1.35891508390807e-50,1.87885550203604e-46,5.1115100464324e-23,3.07454730442658e-55,2.24004271866037e-72,3.78152211911275e-47,4.64227048213127e-69,9.28708434265518e-10,1.87284279533768e-38,1.68550253130679e-147,3.24756836934873e-62,5.01442343337368e-84,1,5.19884106663715e-64,2.07421747976086e-11,0.999197023401663,1.00284798772606e-09,0.000538999443318156,3.63971472863845e-54,3.72607029227701e-30,1.18507845632289e-06,5.48776868370563e-54,2.58611844162137e-100,6.54940317048753e-38,1.43252953171925e-99,6.95434179695137e-06,0.999999979074259,0.992539421885615,7.69282362198395e-35,1,1,1,6.0436317383108e-229,0.999999999999887,6.3734685766145e-30,0.0172155008568169,0.999935269898926,0.999763513261159,1.51151522852667e-68,0.998648986987007,1,1,0.360946632657832,1.1033202791196e-83,0.999999922820122,4.12992846684019e-24,0.999999775072954,7.14792240603211e-41,2.11308534281153e-44,0.997610818717628,4.35916065792581e-59,9.70435365940185e-18,1.17067296413856e-76,8.19193347982546e-12,4.23758374524162e-14,1.25196234849263e-99,0.000447637733812445,1.94060885286952e-05,2.14953385071733e-19,9.73038919588813e-110,6.78731040804929e-81,0.994179930862637,3.3788328377218e-26,2.1061961925016e-10,7.82815975325934e-14,0.54263939556823,4.02887423196241e-19,0.545837712620822,0.99999139031217,6.22359024621408e-32,3.52399497242055e-08,0.0142845338876363,1.13006672481968e-37,1.52307405281888e-46,3.62836126388046e-38,3.75082472335721e-123,1.59138560497628e-28,1,0.999999999999021,7.42207844524821e-30,1.06358021270989e-70,2.31312415841471e-46,1.76133826059813e-06,0.00978026048469325,1.37445666579581e-07,2.8820054958171e-103,6.38698135056565e-28,0.876518653330859,2.29390987610634e-46,1.028622121945e-09,3.02949078189897e-127,1.22266695416807e-22,0.00443815036061332,1,2.46163124314858e-25,3.39821745214373e-09,3.26167310170149e-82,5.05440644373053e-09,2.3546355494678e-09,2.31244257314837e-31,0.0481300983875757,0.999999872131167,0.437967771930065,9.76880723492704e-25,1.70947832199224e-30,1.0530034844534e-13,1.09458505500899e-06,3.97745314405941e-39,0.452175325885679,1.65350343428978e-143,6.78158850886947e-11,1.09967166354314e-41,0.230169085360069,6.26990045597802e-08,0.645074506487615,1.00041129616686e-08,3.75050989205936e-40
"XISTint3","XIST_int3_2041_2781","HNRNPM;HNRNPK;KHSRP;EXOSC5;ILF3","1;1;0;0;1","1;1;0;0;1",0.4,"306.4245;179.9498;118.3448;85.7545;85.3208","30.5043;18.3266;12.3949;9.2569;9.2152",150895,4970,386,1,1,1,0.999999999999997,1,1,1,1,1,1,1,8.1954860608811e-34,1,1,1,1,0.999867433795677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,9.55017128077759e-145,0.999999999999968,1,0.000127325189078143,1,2.61152618869121e-168,1,0,1,1,1,5.33676856401227e-37,1,1,1.97156210430845e-195,0,1,1,1.66737945463016e-15,1,0,1,1,1,1,1,1,1,1,1,0.999999999999996,0.999999999999992,1,1,1,1,1,1,1,2.0986461723237e-81,1,0,1,1,3.92085067582641e-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.334802511464896,1,1,1,1,1,1,1,1,1,1,1,0.999996574662317,2.58327424486619e-241,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999315626811549,1,1
"XISTrB2","XIST_rB2_2781_2919","HNRNPK;DROSHA;DDX42;PUM1;DDX47","1.25832960724915e-289;5.24217013620541e-53;1.55401292499558e-93;1.05485397715011e-08;6.01389567520222e-86","2.51665921449831e-290;4.19373610896433e-53;6.21605169998232e-94;1.05485397715011e-08;3.60833740512133e-86",1,"350.6136;58.5477;16.1884;14.9146;9.4526","100.8688;17.6767;5.6111;5.2483;3.6925",15098,4853,42,6.08879990664696e-05,2.1240637183875e-41,2.01683961507352e-57,1.13991356119572e-25,0.999991623687536,1.14105329925334e-46,6.32198718957283e-10,1.92276896970498e-101,1.07944677501276e-10,4.72725042354178e-37,0.980736227934873,0.94285166706847,0.999771661504597,3.78494530578812e-82,1.93413952729702e-158,1.86543369762564e-34,0.999999999999998,1.8312988059136e-85,6.21605169998232e-94,0.00112671704403392,3.60833740512133e-86,3.93784117069416e-92,1.82598900700502e-49,1.0604800472063e-39,9.03026902331351e-19,3.96255529986903e-65,2.46527905973893e-77,4.19373610896433e-53,2.67557476075983e-77,1.18337955634287e-10,5.67056804197466e-29,1.11847920664306e-158,1.7058259143056e-62,4.92611088624515e-109,1,3.40080812494248e-114,0.00246394770966087,0.999405533510924,3.61023155665168e-06,0.390065641636325,9.01823047908872e-40,4.80328785313475e-25,6.66353483524323e-20,3.43399152132679e-40,1.41347880543308e-85,7.27213745970164e-32,2.53338119515447e-117,0.00427952268053153,1,0.999999995312868,1.06860491781781e-37,1,0.999953110825628,1,2.51665921449831e-290,1,1.76497099851284e-38,0.239329103293176,0.751036492737106,0.999999999999556,4.70391081426195e-51,0.981475953471643,1,1,0.896313207058009,9.62592865763402e-94,1,8.39999077207204e-28,0.989390006996785,1.303244859306e-49,1.94468773093098e-37,0.999831634589127,1.15316707804705e-97,9.14830512815777e-13,2.54571620807217e-67,1.10049783066947e-11,5.75590369447465e-19,2.57427572369423e-157,0.0988722810537502,0.00427566662445171,1.70728472369392e-15,3.70533716741813e-125,4.81502927304604e-81,0.999999078539647,4.74256279271444e-25,2.639399875691e-08,1.05485397715011e-08,0.999832144654148,2.54605938779337e-17,0.996978602467755,0.999987917924611,4.00826175540275e-29,4.17102928356456e-10,0.00681775096981746,4.27506070778641e-29,1.93740473847009e-46,3.54748441993914e-27,5.32146115397005e-100,1.55395820866178e-33,1,0.999999999828799,1.19969634000465e-26,1.20698020638814e-81,1.65138909996092e-44,0.0135576924589269,0.000741311591202096,1.33663932031437e-08,2.35859223627499e-123,2.23234738359025e-37,0.999497192896741,4.78550643388878e-30,0.0847313125679415,4.02978415054034e-153,3.98693939157289e-20,0.0346273100113317,0.999999998627188,2.8661897157933e-19,2.84681564452072e-09,1.10530776497212e-115,0.0102175446557942,4.34118760106071e-08,5.58788906540121e-22,0.947770701868317,1,0.282782231208507,3.86247263621659e-20,4.17897948050145e-34,3.58064617825296e-12,0.0316148890589685,3.24954686027702e-37,0.827924819564194,5.00905285068823e-176,2.92283205857365e-08,4.60788512641716e-36,0.0166262810043226,3.83115840377075e-07,0.999996481764474,1.07027405525373e-07,8.3150028019827e-36
"XISTint4","XIST_int4_2919_4516","HNRNPK;HNRNPU;DDX42;DROSHA;ILF3","0.645649308728175;1;1;1;1","0.129129861745635;1;1;1;1",0,"687.9125;224.6321;39.2311;38.9086;36.5675","29.2588;10.2277;2.6116;2.5983;2.5022",80126,4601,281,1,1,1,1,1,1,1,1,1,1,1,0.999898627289385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.10639545661796e-267,1,1,5.39316805185363e-140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.129129861745635,0,0.183359522439428,1,1,0.133904429063607,1,1,3.69501734544945e-14,0,1,1,0.812309988302929,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.89328740747202e-88,1,0.210624907950415,1,2.38060770137221e-201,1,1,0.999992427088169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999460009,1,1,1,1,1,1,1,1,0.999911204662396,1,1,1,6.02800023724732e-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"XISTint5","XIST_int5_4516_6113","HNRNPU;HNRNPK;LIN28B;HNRNPL;HNRNPA1","1;0.0182469195568853;1;5.4460556622233e-292;1","1;0.00729876782275412;0.999779011331633;1.08921113244466e-292;1",0.4,"173.9745;123.8782;108.0825;55.7087;54.2986","8.5213;6.3555;5.6726;3.4084;3.3474",75018,4565,282,1,1,1,1,1,1,1,1,1,1,1,0.971008625587338,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.43909507621631e-103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00729876782275412,1.08921113244466e-292,0.999872734271376,1,1,0.0158366516564169,1,1,0.999999999999945,0,1,1,0.999779011331633,1,0,1,1,1,1,1,1,1,1,1,1,0.999999999968828,1,1,1,1,1,1.89422465664577e-112,1,0.030336084914227,1,1.17811440639694e-137,1,1,0.999999999192093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999309623431,1,1,1,1,0.999999999999798,1,1,1,0.875130252558123,1,1,0.999999999999227,2.64449850254908e-48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"XISTrD","XIST_rD_6113_8140","HNRNPK;HNRNPU;DDX42;HNRNPL;HNRNPA1","6.89431313299745e-62;0.999999978841582;0.0234975337702592;4.76162968519242e-09;0.999999978841582","1.37886262659949e-62;0.999999498331638;0.0140985202621555;1.90465187407697e-09;0.999999978841582",0.6,"1372.0742;274.1589;132.548;117.404;69.279","47.4764;10.2866;5.4898;4.9768;3.3467",1017,765,240,0.248369037774778,5.02370247768336e-09,7.29954760829202e-05,2.13358275577735e-13,1.47085032191815e-07,1.97540427946387e-08,2.33413943435262e-07,0.000373942432131305,0.212415570727018,0.011082274902251,0.957330324211856,0.66469915854699,0.999154937792098,9.15078957091315e-15,2.19627386070086e-15,0.0733863746901652,0.560207292356401,0.525886278073512,0.0140985202621555,0.764573955784905,1.27867674966661e-08,2.63074084513943e-05,1.60835679403312e-06,0.0152917144564863,0.0033473541496963,0.00384766065171247,5.79586274118145e-10,2.5901643754674e-11,0.000297470600244462,0.839087625092448,0.100410953159171,0.00401224024889166,1.83407746823927e-18,8.10289986164819e-20,0.999999999999967,3.94157978906654e-07,0.79760754968022,0.902755238538239,0.496250620257759,0.975200836638219,0.321542391108537,0.924152674787749,0.800107391631017,0.0102863753997059,0.00300087750507273,0.00217742418250245,7.9945143771312e-07,0.956624919044062,0.999999997792386,0.999992821754665,9.40342289215963e-14,0.999999997208877,0.999999978841582,0.999999999998573,1.37886262659949e-62,1.90465187407697e-09,0.999259846890278,0.749450933918399,0.999999498331638,4.08930693594256e-06,0.000203221688498295,3.72336920845355e-17,1,0.999999774156349,0.957567290376666,0.000624909950606071,0.999999497796602,0.659553894832997,0.000160664056151707,1.80752427427475e-05,0.000770111587961856,0.999999844185103,6.27643745754691e-19,0.450907133974485,0.595385444290884,0.815284421399329,0.429061246992495,0.000774857662494543,0.276644603419124,0.669826950324788,0.0184931425450998,6.19885664837157e-25,5.83272624437304e-08,0.999249894886313,0.143407465140636,8.89985973237701e-18,0.168895416991926,0.391252196921472,0.0627152312753937,0.9954344088006,0.0670213229697103,0.93351737324375,0.69582933245665,0.95999609444387,0.744110616675946,0.0625893617293953,0.884667502730789,0.000745746179893576,0.361535579817924,1,0.99999997860737,0.182677229061528,0.000387853674822286,0.0679114322734683,0.314746679066801,0.999791754082822,0.114709084363985,0.0204600938809685,0.312715145408778,0.46353354790901,0.315974273285622,0.000796101100320855,3.61412171843438e-09,0.093655850633884,0.332894281974699,0.999999993856065,2.73460722135988e-28,0.0923942813060233,0.113100011695983,0.991414582108828,0.184833283879875,0.438378938633348,0.241210076458858,0.999999951372351,0.125643348124707,0.428145728138756,0.391278234414916,0.318652426547922,0.613611921961405,0.000356379072403517,0.994970758153668,0.000301543635661831,0.311360284139739,0.112890889824571,0.991574810190227,0.151505184577662,0.999794476936566,0.682171218918062,0.000562787724387257
