"query","query_coords","top5RBP","top5RBP_adjpval","top5RBP_pval","top5hitpct","top5rpm","top5fc","hit_totalcount","transcript_totalcount","medlen","AARS","AATF","ABCF1","ADAT1","AGGF1","AKAP1","AKAP8L","APEX1","APOBEC3C","AQR","BUD13","CPEB4","CPSF6","CSTF2T","DDX1","DDX21","DDX24","DDX3X","DDX42","DDX43","DDX47","DDX51","DDX52","DDX55","DDX6","DGCR8","DHX30","DROSHA","EEF2","EFTUD2","EIF3G","EIF4E","EIF4G2","ELAC2","ELAVL1","EWSR1","EXOSC10","EXOSC5","FAM120A","FASTKD2","FMR1","FTO","FUS","FXR1","FXR2","GARS","GEMIN5","GNL3","GPKOW","GRWD1","GTF2F1","HLTF","HNRNPA1","HNRNPC","HNRNPK","HNRNPL","HNRNPM","HNRNPUL1","HNRNPU","IGF2BP1","IGF2BP2","ILF3","KHDRBS1","KHSRP","LARP4","LARP7","LIN28B","LSM11","MATR3","MBNL1","METAP2","METTL1","MORC2","MTPAP","NCBP2","NIPBL","NOLC1","NONO","NPM1","NSUN2","PABPC4","PCBP1","PHF6","PPIL4","PRPF8","PTBP1","PUM1","PUM2","PUS1","QKI","RBFOX2","RBM15","RBM22","RNF187","RPS10","RPS11","RPS3","RPS6","RYBP","SAFB2","SAFB","SBDS","SDAD1","SERBP1","SF3B1","SF3B4","SLBP","SLTM","SMNDC1","SND1","SRSF1","SRSF7","SRSF9","SSB","SUPV3L1","TAF15","TARDBP","TBRG4","TIA1","TRA2A","TROVE2","U2AF1","U2AF2","UCHL5","UPF1","UTP18","UTP3","WDR3","WDR43","WRN","XRCC6","XRN2","YBX3","YWHAG","ZC3H11A","ZC3H8","ZNF622","ZNF800","ZRANB2"
"XISTint1","XIST_int1_0_316","RBM15;UCHL5;RBM22;YWHAG;HNRNPC","0.999999100222124;0.999999100222124;0.999999100222124;0.999999100222124;2.19134157911382e-49","0.998946892257351;0.6952631456458;0.433429846572934;0.999999100222124;4.38268315822765e-50",0.2,"675.8217;302.3825;145.4243;71.7449;50.8328","152.1633;68.6349;33.5275;17.0474;12.37",5239,2023,104,0.892414269279201,0.991784460041459,0.999999998344271,2.04973884049374e-05,0.921105466832744,0.999430872010311,0.999800071294844,0.999979140248493,0.994485927908381,0.998805615342628,0.820632110949489,0.0869436520374383,0.910616206435332,1,0.999999999999535,0.999980966011176,0.469033214870717,0.991529580788427,0.999999999999892,0.994263660997698,0.999996203226423,0.999999999999902,0.999911611908775,0.999999998718872,0.998152446866282,0.999999980246023,0.99999997989676,0.938086539030424,0.999991711670022,0.998710925972254,0.728114410285397,0.999997995758047,0.999999999929772,0.999999998576585,1.48904805501655e-163,1,0.995919234900025,0.000329883193916275,0.999141632003368,0.77691814940547,0.999789807972603,0.945330620528125,0.999999999999658,0.999983599797375,0.999999956217347,0.989048519726991,0.998805747095252,0.926035737791798,1.25991492708544e-09,0.661739900990858,1,0.099184164662004,1,4.38268315822765e-50,1,0.999872008657845,0.999999999999856,0.99999992096808,1,0.190800552432344,0.99996811349391,0.999999999980013,0.985313848265843,2.72451034823065e-18,0.693918539051431,0.999999999940081,0.920939528674367,0.999999995390644,3.33013508971066e-17,0.999999999999174,0.999958966090206,0.999999955691591,0.0758943510093259,0.997844077269634,0.999995490114454,0.98672160562368,0.999973189997987,1,0.846504466783799,0.978392115713482,0.999974011841693,0.999999999999996,0.999999999738235,0.991108484976949,0.999062933439893,8.39715848132106e-10,0.869889061717423,0.0756424639647112,0.987066251248746,9.60414944304765e-08,0.944264467566995,0.998946892257351,0.433429846572934,0.999999998343639,0.99005561386346,0.999999286608988,0.997148653099061,0.9999999997044,0.999999999946236,1,0.999024953587384,0.999708095657875,0.997976977188296,0.998361072300132,0.261430125090087,0.958852299274382,0.940902994595527,1,0.999900039086554,0.213818296184914,0.999608312028415,0.999446929742631,0.999999987049189,0.937882492922251,0.660072667185663,0.99999999999998,0.999999988528264,0.985019363549213,0.929672804988321,0.999373420860771,0.100072812526617,0.156004877496144,3.58737858115737e-08,0.6952631456458,0.993731663077667,0.999570280784414,0.999790390054571,0.976503480702132,0.991276405919839,0.994941361776274,0.26663500956908,0.999999999999998,0.999760048728373,0.999999100222124,0.707824214647423,0.99991044142769,0.377856809993219,0.842003720127033,0.999326137334387
"XISTrA","XIST_rA_316_743","RBM15;NIPBL;UCHL5;SDAD1;SRSF1","0.99978398186135;0.99978398186135;0.99978398186135;0.99978398186135;0.99978398186135","0.99978398186135;0.989650382967699;0.841483491545523;0.937998011569838;0.998547283688641",0,"2302.9227;319.9974;282.7897;260.8828;200.6509","224.931;32.1158;28.4978;26.3677;20.5108",4881,2020,130,0.923081349251821,0.229281834207334,0.999993960372672,2.19312237521125e-29,0.999860568346271,0.988577932911652,0.992160499366434,0.913040140624192,0.999687094247433,0.99999939613041,0.793296140745716,0.390553836283649,0.786903743197894,0.99999983412882,0.999999987963741,0.995450851319019,0.175841018952766,0.316383191789951,0.999825323880768,0.998199202827066,0.946219437834228,0.999984733983903,0.492017797875451,0.999999764953521,0.983897816510167,0.982839649627693,0.998192694848999,0.473131986090019,0.712891954152869,0.999996790916923,0.853232021348405,0.798469631873373,0.999971439138017,0.998952848955818,0,0.999999999999059,0.926727813167085,1.55661769540491e-37,0.996657921289912,0.995379872732482,0.85229304008068,0.891217284723137,1,0.825771819263387,0.999143142713802,0.508445709472143,0.0326984670025275,0.999197523810503,0.000951383709100352,0.826563580596211,0.999999837347169,0.952242895135058,1,9.87863858867033e-85,0.987266375619429,1,0.282575498209214,0.999999948581272,1,0.970299448764045,0.92977156802979,0.999999929820413,1,1.77395238253664e-28,0.954648979485725,0.850337219705621,0.887548977025881,0.999999997045642,3.84250810882471e-87,0.999999974838424,0.999946703847691,1,1.93946159564181e-06,0.987816744811834,0.427150369140036,0.989650382967699,0.9998048122995,0.999999734764984,0.985927931044016,0.0592398991159671,0.999999577037593,0.878729035018637,0.999951439601114,0.999999354285891,0.997285617864768,1.54868488596976e-56,0.970656437881481,0.878911052460291,0.553218551354029,0.00582756937822772,0.754583125191086,0.99978398186135,0.872277857585359,0.999999999978678,0.994925854466443,0.992098713686915,0.986252413301223,0.999989814656261,0.999999999879825,1,0.999999944602323,0.952766445245356,0.937998011569838,0.630049160424217,0.958336861978169,0.999419653939783,0.912086060296027,1,0.999645940424353,0.130209989283236,0.998547283688641,0.43156460432671,0.992089382272961,0.882487597845287,0.77766025237532,1,0.948982919143458,0.984154653796726,2.97336663705387e-06,0.999097428862853,0.0346707679792137,5.6809272447376e-26,1.85697691295356e-52,0.841483491545523,0.999997567366198,0.999889512634625,0.999542775183422,0.990301755579374,0.889543802780728,0.433358507251095,0.0937881605060629,0.99999996006216,0.999988204364922,0.999998761230789,0.999990673569664,0.999983846120305,0.524570292032319,0.94027195508849,0.690387070536096
"XISTrF","XIST_rF_743_1807","HNRNPM;RBM15;EXOSC5;UCHL5;FXR2","9.7501616838827e-19;0.0760551605791738;1.54626867599609e-13;0.0105456788154951;4.72331231283677e-06","1.95003233677654e-19;0.0760551605791738;6.18507470398436e-14;0.00843654305239608;2.83398738770206e-06",0.8,"2292.1648;1570.2157;1478.4924;1338.911;547.3371","82.0025;56.4896;53.2482;48.3156;20.3423",408,367,292.5,3.26701699452814e-08,8.68924969061025e-10,0.0352278303864145,1.62231958815105e-20,0.280842098234105,0.0570959742680856,4.00493848976043e-10,0.00134009805755762,0.00353291452723953,5.53590662808537e-06,0.0095672995560514,0.0241662808505438,0.000197887129355717,5.3401591078124e-19,3.76935807574569e-13,0.00171041742469442,0.100297430921164,1.80930478504746e-06,4.09850719247978e-10,0.00252130008167905,7.17678589161275e-09,7.19770981890902e-13,2.66510798971885e-12,0.00710436347523013,1.15966924665833e-07,6.07452756611975e-05,5.17306920608056e-14,5.22458678576129e-14,0.00392310876812813,2.17249367779043e-07,4.16393193644999e-05,0.000840874140700655,2.29115080506847e-13,1.74091356175294e-25,0.792248230256561,7.510044432267e-18,0.000267220138380515,6.18507470398436e-14,2.57459498908997e-06,6.60252291572072e-11,0.00774027748203865,2.16065037190467e-14,8.66430190358222e-17,0.0922612924448939,2.83398738770206e-06,0.0592009868528068,1.65117957401091e-11,0.0256064951210908,3.91841494999861e-06,0.179496594165654,3.49849027546243e-20,0.0866956447744613,5.843667688352e-13,0.998169008842401,0.582257738714482,0.999999775555718,1.95003233677654e-19,1.74343586603571e-14,4.49596839425129e-18,0.000417324838525898,0.00209013896088814,0.240933962084308,0.999987759315275,0.0273821245650138,5.52473643794343e-06,0.00140515307110387,0.0881268109830221,8.452789342681e-05,0.284464152257704,0.0133965566083639,0.0145519261329168,0.00123142127768224,4.09344321988872e-22,0.00173711987036741,5.66174613647908e-06,0.095234081488561,2.08938502422252e-06,1.65752994175827e-12,0.0927604122583105,0.0180158431091168,0.244646329999078,0.548905520586794,1.00452743403115e-06,0.00493261141958668,3.74223943937813e-05,0.358924738449066,0.327391644743854,0.0894506796473318,0.0102005014754616,0.897234784132867,1.2828157831564e-14,0.0760551605791738,0.355099806686058,0.385842487825893,2.06714033203369e-05,0.00197366109279022,0.000113005689043684,0.000366127934482224,0.118714454756932,6.24399039605015e-07,0.000448268056053923,0.0996455784115481,0.888870813970283,0.823728931250143,1.70112906262241e-05,0.000342299013169344,0.127026380081321,1.64281586506176e-07,1.2034991644112e-07,0.0133282912004059,5.86693330136212e-05,6.66707731042826e-05,0.00405493835540979,0.452847721017155,0.00910344139362442,2.33418197093957e-14,1.85332125965338e-16,1.82467505122678e-12,1.52058169712874e-06,0.0477763517151397,2.02912150647978e-07,8.19604251623257e-05,0.0167756759238951,0.00843654305239608,0.0751676699123302,0.107338724320346,1.20136629634188e-06,0.00196057480606555,0.0279407209421095,6.99942687847825e-08,9.51859218472682e-06,2.6742093542106e-10,0.733945986193362,0.00573870742674725,8.77299724141532e-06,3.23294661717255e-06,0.145087913149695,0.126845270055818,8.16221980559619e-11
"XISTint2","XIST_int2_1807_1951","EXOSC5;HNRNPM;TIA1;HNRNPK;UCHL5","0.887800238110065;0.000218245102404297;1.51347463961289e-19;9.2348714286778e-128;0.984836790860552","0.710240190488052;0.000130947061442578;6.05389855845157e-20;1.84697428573556e-128;0.984836790860552",0.6,"199.972;106.2703;77.4418;65.1659;58.32","48.5402;26.2641;19.4106;16.4922;14.8646",3959,2230,41,0.115701340288812,0.0181415169758728,0.000255034896085928,0.0272489879135507,0.907918731911713,2.64615025679848e-06,0.0128752746642698,0.000384902435854066,0.0621728240101527,2.58752443900383e-05,0.116539208000291,0.550661032009165,0.740489397247448,6.72453672477063e-10,1.34600430698081e-12,0.00737769880401826,0.281492552628676,0.0577363481177124,0.00111097380730519,0.119323590589182,5.45416623635789e-06,9.10713757026497e-06,9.59219981025143e-08,1.05509010216352e-06,0.141383791743877,1.58529492470717e-07,0.000756466071846487,6.18817019977331e-05,0.00992635546277106,0.097895166796864,0.855695247150542,0.00221555917317368,0.000141438665632084,0.0368647477017704,0.944497847048252,3.02140522843304e-07,0.265762402954461,0.710240190488052,0.00251672394753246,0.999282418805058,0.0213466128252384,0.722879869762537,0.661138261960756,0.033918278854226,0.000413246074278703,0.00605052597891089,0.000236924722567444,0.892224949297748,0.9757119547285,0.617298655804165,1.67359304556155e-06,0.999999960742482,0.999999913484224,0.866003940554639,1.84697428573556e-128,0.755164664219121,0.000130947061442578,0.0487615989736957,0.808350759501251,0.0745753819503426,9.75086201483843e-05,2.13915933373382e-24,1,0.999865804772033,0.999404450039028,0.00172997007490467,0.974871476431497,0.000105737327367701,1.11335617104311e-40,0.000840429382638636,1.83856959007131e-05,0.999999942526028,0.262229455932328,0.00663471876827741,0.0015116254570666,0.938254863869537,6.55808003735508e-05,5.95486154105499e-18,0.770360584953953,0.549567682650549,0.0018759186207178,1.4041290759866e-25,1.47022402044146e-08,0.995397119904959,0.010409369349391,1.19883044912298e-27,0.0431682826017763,0.397431696553584,0.0168776098721722,0.625073937010654,0.228504255499793,0.81214927932482,0.000954244209733657,0.999519582260641,0.0257412037684166,9.2528227231816e-05,0.0919424139340742,3.32254484704552e-08,0.761042650890426,0.999999999999996,0.993919285597609,0.114390723756156,0.0121650447534623,0.764896640574937,0.191368638828554,0.0627608548189538,0.00414211497882051,0.011933200561443,0.00245779849701472,0.0355479336722025,0.00300529138560719,0.689553802841385,0.00098470952233871,0.697271395303941,0.674151724561792,0.99999848116504,5.43087118113202e-06,0.181806418011264,6.05389855845157e-20,0.894791767436721,1.97646995059389e-05,0.00507202913677725,1.61455019341209e-06,0.984836790860552,0.00283778419050099,0.0471359225344376,0.00812318212109378,0.517352480870041,0.0921069770294811,0.0583516353042215,0.218391753990402,6.0989704511874e-07,0.0332093681851442,0.0741824506265893,0.395805968964826,0.316784657237817,0.649739788616901,0.373298489166557,0.000360416314129176
"XISTrB1","XIST_rB1_1951_2041","HNRNPK;ILF3;CSTF2T;PCBP1;DROSHA","1.10391300778227e-181;0.560480264508983;1.78502942187558e-25;3.29034503245527e-61;5.0014472509177e-14","2.20782601556455e-182;0.560480264508983;1.07101765312535e-25;1.31613801298211e-61;4.00115780073416e-14",0.8,"41.2885;17.5834;10.6802;8.2477;6.8758","145.9918;62.747;38.5053;29.9633;25.1457",7613,3350,39,0.458766401818422,4.99482993110931e-09,8.20266003560035e-29,0.114178772196066,0.13994559948036,5.25880507608853e-17,0.00062183153171629,1.30361581113695e-29,1.46698286961487e-06,4.4883188443627e-12,0.572375873350297,0.85553936550072,0.917934753443611,1.07101765312535e-25,6.07786272324543e-47,6.66405897375011e-13,0.995207489216126,1.64512582208705e-16,1.68104260725226e-32,0.00494785342496768,5.14797497070087e-19,2.76115648938814e-29,1.43923925191766e-17,1.0345139694558e-19,5.47735334853864e-07,3.40702256541443e-16,2.16661816602062e-26,4.00115780073416e-14,2.44898031163997e-17,0.00195044234667464,2.58314888419656e-07,1.33041752548649e-41,1.87810136380374e-22,1.88081160301512e-19,1,2.25084200034543e-24,0.0378636065905385,0.999999997263523,4.66487038135044e-06,0.830627504271311,4.56571142523229e-14,0.000121296323036994,0.31608650891647,2.27727363454619e-17,6.13618554438602e-30,5.62537763609281e-12,1.38684005196135e-27,0.140058047737217,0.999999997805994,0.997752294753895,1.07516011342537e-08,1,1,0.999999999999998,2.20782601556455e-182,0.999974206004291,0.162718185082122,0.119800023914721,0.999990358284636,0.93473197301456,3.4984594003384e-33,0.560480264508983,1,1,0.835755491027615,2.92071617488379e-24,0.999996760161783,4.13683461083848e-10,0.999837306105673,2.77203706334513e-19,1.08745845757551e-18,0.999999992691878,1.24150955419074e-13,2.18959607195455e-05,4.88017138311046e-18,0.000897488103190781,0.00535608327625676,1.90240980306981e-24,0.100427563432608,0.432991523103558,3.01240615502294e-06,1.31613801298211e-61,9.08701361913404e-29,0.975622765002984,1.61404737084808e-07,0.00215442690028697,2.82242974586705e-05,0.741237690531137,2.69475823797203e-08,0.564800399779064,0.999961728262629,0.000632549885604388,0.00415870087871046,0.734187810354703,4.414267248847e-14,3.7863919291132e-17,1.30419052775634e-11,2.49827512470293e-42,0.000230044039215973,1,0.999999999762449,4.47918232235663e-09,2.95905800375213e-27,5.33206081262933e-21,0.00940618416090587,0.109684638866468,0.0735863594353129,4.17924601942708e-36,1.22571766710366e-07,0.917024489635694,2.4620625489243e-13,0.455520440431371,1.71169741662588e-39,1.66472529302908e-08,0.291645382238557,1,2.01134496701559e-10,0.0419668782192778,5.75777501379591e-23,0.089492822338612,0.00939811419756543,1.13856424727761e-08,0.521510998222124,0.999958412951196,0.0875589294559117,1.64037771177354e-08,2.30914798573816e-07,0.000802417304277679,0.0142628216584954,1.39324743778389e-09,0.969880421825071,6.1261199221756e-54,0.00253455943078298,6.37837912724092e-12,0.921979446219407,0.0572259862623263,0.934506196631065,0.00533300938980089,1.70483694089218e-09
"XISTint3","XIST_int3_2041_2781","HNRNPM;HNRNPK;KHSRP;EXOSC5;ILF3","1.66408037512779e-14;1;0;0;1","9.98448225076671e-15;1;0;0;1",0.6,"306.4245;179.9498;118.3448;85.7545;85.3208","30.5043;18.3266;12.3949;9.2569;9.2152",28473,3053,654,1,1,1,1.38113977028363e-13,1,1,1,1,1,1,1,2.1313577352363e-23,1,1,1,1,0.946350422888733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.999999999999993,1.85704013711282e-56,1,1,0.948412270349238,1,1.88055181560477e-76,1,2.76912367685814e-42,9.98448225076671e-15,1,1,7.94262646209402e-08,1,1,1.65169380220411e-06,0,1,1,0.0697428580559298,1,4.08609827705397e-274,1,1,1,1,1,1,1,1,1,1,0.999736550562506,1,1,1,1,1,0.999999999999924,1,4.08152273947609e-37,1,1.17590648126496e-179,1,1,0.143963064722305,1,1,1,1,1,1,1,1,1,1,1,0.999999999999938,1,1,1,1,0.999611880450623,1,1,1,1,1,1,1,1,1,1,1,0.0386067890573,6.34321182084682e-143,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999153022615,1,1
"XISTrB2","XIST_rB2_2781_2919","HNRNPK;DROSHA;DDX42;PUM1;DDX47","2.90117025795951e-235;2.93516805341553e-18;3.529275312642e-34;2.26943124553377e-05;4.32207323384542e-34","5.80234051591903e-236;2.34813444273242e-18;1.4117101250568e-34;2.26943124553377e-05;2.59324394030725e-34",1,"350.6136;58.5477;16.1884;14.9146;9.4526","100.8688;17.6767;5.6111;5.2483;3.6925",7938,3587,38,0.515181405592709,1.6126716292122e-11,2.27050493230842e-29,1.67018489187288e-05,0.999997184231534,3.37226340089411e-29,1.80578606768666e-05,1.20997435815445e-42,0.00162734942511417,1.44719344346333e-18,0.967020325661138,0.964997292492198,0.999999682743141,9.95806612195655e-32,1.05954669418417e-71,2.24135336024663e-10,0.999999557873345,5.1907450935187e-16,1.4117101250568e-34,0.344449886593058,2.59324394030725e-34,1.37206823667506e-34,2.12954730509706e-18,7.34854981578543e-19,4.83014734486884e-05,1.61083742440454e-21,6.96768333983381e-29,2.34813444273242e-18,1.07938531593522e-29,0.00545925615936594,0.00968565598943251,3.95948217289243e-53,1.69516218001797e-21,3.53352324343416e-29,1,1.40139181001567e-49,0.729476387132466,0.999999999929812,0.0478044709044427,0.927816494716596,1.2060283536821e-14,0.000360641780163762,2.84298461456478e-07,2.10880196451616e-19,2.80199277151082e-32,3.50894923505511e-13,8.69327181956445e-41,0.684318942793097,1,0.999999986400004,1.18145585145453e-07,1,0.999999717036781,1,5.80234051591903e-236,1,0.0706188616524578,0.987703376451362,0.999185885590269,0.999997932439233,3.73110684595633e-20,0.327404516803094,1,1,0.999406892773248,4.82073886318959e-37,1,2.7291688222993e-09,0.893967771259317,1.96731712491929e-29,5.89525823801208e-19,0.999999979223097,1.92967579935346e-31,0.000932877589523898,1.47450745110913e-15,0.000246726947496022,4.61638054882342e-05,6.53738964096601e-50,0.927205604709102,0.517984913771087,6.73499812799007e-07,2.82205215201439e-84,1.28841044276209e-35,0.999998493261643,3.08789006050955e-11,0.00435152785670737,2.26943124553377e-05,0.99999850447916,0.000215967184075925,0.995897445160063,0.99940034500682,1.91882623245834e-07,0.075113526146048,0.267672249321651,5.99019085889473e-10,1.14987873972761e-16,7.2032247653335e-08,3.3843484695038e-42,2.1119431635648e-18,1,0.999999999531799,2.59975889080318e-07,5.52531251944014e-46,7.54349179630823e-22,0.383725308432494,0.00684879354352382,0.0165126021978517,1.09442982291571e-46,1.10573145477343e-07,0.999896112053448,4.85178491136549e-09,0.9916229048678,1.54437882699425e-62,1.00053892722093e-08,0.629182197065519,0.999999999999527,8.00367147190273e-05,0.0407291385161324,4.86379042102876e-35,0.713987700276041,0.311070245349366,0.00327726048328777,0.974811425330339,1,0.0036250713510474,8.58175255492699e-08,3.06164835818939e-11,8.55115166447621e-05,0.762399416635254,8.21230477159505e-11,0.997786479475375,6.04443837882505e-77,0.018050611503395,3.34291288714677e-12,0.281781014011322,0.0663711398888182,0.999993513112744,3.72254772201872e-05,2.56468880728736e-08
"XISTint4","XIST_int4_2919_4516","HNRNPK;HNRNPU;DDX42;DROSHA;ILF3","0.0126346704979401;1;1;1;1","0.00252693409958802;1;1;1;1",0.2,"687.9125;224.6321;39.2311;38.9086;36.5675","29.2588;10.2277;2.6116;2.5983;2.5022",18784,2846,344,1,1,1,0.990356417754372,1,1,1,1,1,1,1,0.954444880674661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2.65476772363779e-136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00252693409958802,2.70802815817768e-115,6.13739217616915e-07,1,1,0.995898131903158,1,1,0.999999999999956,0,1,1,0.99999999569165,1,0,1,1,1,1,1,1,1,1,1,1,0.99999773451478,1,1,1,1,1,2.48377731491221e-100,1,0.997997909858274,1,5.76241202027308e-118,0.999999994575247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999973,1,1,1,1,1,1,1,1,0.0913691084045077,1,1,1,2.85088837761954e-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"XISTint5","XIST_int5_4516_6113","HNRNPU;HNRNPK;LIN28B;HNRNPL;HNRNPA1","1;0.0214252067910001;1;2.96667423067617e-121;1","1;0.00857008271640005;0.999999999999798;5.93334846135235e-122;1",0.4,"173.9745;123.8782;108.0825;55.7087;54.2986","8.5213;6.3555;5.6726;3.4084;3.3474",19920,2925,330,1,1,1,0.999998758655952,1,1,1,1,1,1,1,0.139670387734628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3.99456800378308e-42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00857008271640005,5.93334846135235e-122,0.999999893172898,1,1,0.996402514530192,1,1,0.999999999999883,0,1,1,0.999999999999798,1,0,1,1,1,1,1,1,1,1,1,1,0.999996074498084,1,1,1,1,1,6.5103880987937e-72,1,0.435410331208415,0.999999999999997,2.60156833161422e-105,0.999999999990361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999986862,1,1,1,1,1,1,0.999999999999993,0.999999999798135,1,1,1,0.0699120739627809,1,1,0.999999934713044,4.63498184536921e-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"XISTrD","XIST_rD_6113_8140","HNRNPK;HNRNPU;DDX42;HNRNPL;HNRNPA1","3.77846130115736e-12;0.745943830658361;0.118248968924006;9.06931386984655e-05;0.991857350348536","7.55692260231472e-13;0.596755064526689;0.0709493813544037;3.62772554793862e-05;0.991857350348536",0.4,"1372.0742;274.1589;132.548;117.404;69.279","47.4764;10.2866;5.4898;4.9768;3.3467",99,90,244,0.304578345635804,0.305149327988277,0.344541873272398,0.020035835678031,0.000895375966844701,0.0182790562444737,0.0306149392100162,0.102152144712817,0.613693532763053,0.513403232013623,0.913108481477153,0.974043517532491,0.924717661307997,0.00172961734772791,0.0445349889463141,0.339332437404227,0.826633121900361,0.250854334699989,0.0709493813544037,0.41175710843852,0.0431440566488269,0.0621379520983695,0.441163867351545,0.0551568153522482,0.857364142345178,0.108876989762597,0.0381441772637355,0.00404888979066883,0.0703643713852832,0.587501333307644,0.637959169542305,0.0541111398352613,0.269120687607931,0.393143745060825,0.234158665695404,0.551974328308,0.404648404668344,0.995813075466625,0.989171460534758,0.974176890846098,0.304579717644957,0.740194441619585,0.948420155457105,0.323968190674806,0.259058143203298,0.808124865241163,0.0819253564367497,0.428191365847252,0.998545746414095,0.892610679703102,0.000795289670656722,0.968096218443675,0.991857350348536,0.902230570448002,7.55692260231472e-13,3.62772554793862e-05,0.972736889461354,0.211087836996783,0.596755064526689,0.5,0.347915331023354,5.08721760081123e-06,0.972736889461354,0.982023143247283,0.45847637186059,0.207165616788415,0.854627818965609,0.670399590590331,0.00389188125163007,0.0279722072744934,0.546946468813605,0.998734720106233,0.0149543611988508,0.663894935193385,0.713685882128269,0.263327024705984,0.213777055016656,0.117173120579002,0.984514284174577,0.977249868051821,0.219446611773582,5.01125164285416e-05,0.224370448405607,0.652026888781164,0.912730981504687,1.11222715335223e-05,0.696089208484743,0.783452483318549,0.191875134758837,0.278266312078321,0.160210540326446,0.895579957978528,0.915094747457239,0.565351325063967,0.779601390456732,0.0775657843635571,0.610683768819661,0.0361592704446313,0.131887949613969,0.999610600931939,0.99543068064963,0.337493356985245,0.5,0.5,0.646786442126315,0.948420155457105,0.823728931250143,0.7319953651034,0.912730981504687,0.862913439393055,0.302309627339644,0.274956010159271,0.0086887512365606,0.185546684761349,0.606296754666865,0.946449703875914,0.0559663124688971,0.861615956396448,0.167138201489878,0.958005850513183,0.15673398841469,0.630016967667764,0.0627756086893869,0.896897807914248,0.0597088567079631,0.163399783834483,0.315950137933089,0.181363253242549,0.756520288232764,0.285993505557808,0.978172521622528,0.181893030642175,0.805372241117912,0.70525103664138,0.997306795910194,0.884987877469863,0.762189901951922,0.497318839008358,0.437952469899196
